archive,archive_path,entry_path,name,extension,layer,size,offset,is_resource,resource_type,base_name,name_hash,grid_x_hex,grid_y_hex,grid_x_u16,grid_y_u16,grid_x_s16,grid_y_s16,bounds_grid_cell_size_guess,world_min_x_guess,world_min_y_guess,world_max_x_guess,world_max_y_guess 
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05402540_bnd.wtb,05402540_bnd.wtb,.wtb,terrain_bounds_wtb,127897,4470784,True,36,05402540_bnd,0xDB70190F,0540,2540,1344,9536,1344,9536,64,1344,9536,1408,9600
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17402700_bnd.wtb,17402700_bnd.wtb,.wtb,terrain_bounds_wtb,9503,190052352,True,36,17402700_bnd,0xC851C01E,1740,2700,5952,9984,5952,9984,64,5952,9984,6016,10048
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ac02480_bnd.wtb,0ac02480_bnd.wtb,.wtb,terrain_bounds_wtb,53961,63260672,True,36,0ac02480_bnd,0xB208EA84,0ac0,2480,2752,9344,2752,9344,64,2752,9344,2816,9408
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14801a40_bnd.wtb,14801a40_bnd.wtb,.wtb,terrain_bounds_wtb,3354,154933248,True,36,14801a40_bnd,0x2610728F,1480,1a40,5248,6720,5248,6720,64,5248,6720,5312,6784
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b402280_bnd.wtb,0b402280_bnd.wtb,.wtb,terrain_bounds_wtb,37654,66770944,True,36,0b402280_bnd,0xB4E8973F,0b40,2280,2880,8832,2880,8832,64,2880,8832,2944,8896
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19002580_bnd.wtb,19002580_bnd.wtb,.wtb,terrain_bounds_wtb,47205,203241472,True,36,19002580_bnd,0x30123BA9,1900,2580,6400,9600,6400,9600,64,6400,9600,6464,9664
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13c01c80_bnd.wtb,13c01c80_bnd.wtb,.wtb,terrain_bounds_wtb,22862,147159040,True,36,13c01c80_bnd,0x417F484C,13c0,1c80,5056,7296,5056,7296,64,5056,7296,5120,7360
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c802280_bnd.wtb,0c802280_bnd.wtb,.wtb,terrain_bounds_wtb,53095,77246464,True,36,0c802280_bnd,0x7113222C,0c80,2280,3200,8832,3200,8832,64,3200,8832,3264,8896
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12c02480_bnd.wtb,12c02480_bnd.wtb,.wtb,terrain_bounds_wtb,47208,136736768,True,36,12c02480_bnd,0xAA6F2BB8,12c0,2480,4800,9344,4800,9344,64,4800,9344,4864,9408
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1c801e00_bnd.wtb,1c801e00_bnd.wtb,.wtb,terrain_bounds_wtb,837,211931136,True,36,1c801e00_bnd,0x2ECB5CA5,1c80,1e00,7296,7680,7296,7680,64,7296,7680,7360,7744
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b802040_bnd.wtb,0b802040_bnd.wtb,.wtb,terrain_bounds_wtb,9629,68556800,True,36,0b802040_bnd,0x16C5A669,0b80,2040,2944,8256,2944,8256,64,2944,8256,3008,8320
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13402300_bnd.wtb,13402300_bnd.wtb,.wtb,terrain_bounds_wtb,68131,142436352,True,36,13402300_bnd,0x821625CD,1340,2300,4928,8960,4928,8960,64,4928,8960,4992,9024
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/134026c0_bnd.wtb,134026c0_bnd.wtb,.wtb,terrain_bounds_wtb,57196,143140864,True,36,134026c0_bnd,0x8E201E89,1340,26c0,4928,9920,4928,9920,64,4928,9920,4992,9984
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0d002880_bnd.wtb,0d002880_bnd.wtb,.wtb,terrain_bounds_wtb,61724,82690048,True,36,0d002880_bnd,0xDD7DAE39,0d00,2880,3328,10368,3328,10368,64,3328,10368,3392,10432
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05c022c0_bnd.wtb,05c022c0_bnd.wtb,.wtb,terrain_bounds_wtb,10599,7899136,True,36,05c022c0_bnd,0xAB2E6F51,05c0,22c0,1472,8896,1472,8896,64,1472,8896,1536,8960
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12802b40_bnd.wtb,12802b40_bnd.wtb,.wtb,terrain_bounds_wtb,29560,134891520,True,36,12802b40_bnd,0x70D1726E,1280,2b40,4736,11072,4736,11072,64,4736,11072,4800,11136
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12c02a00_bnd.wtb,12c02a00_bnd.wtb,.wtb,terrain_bounds_wtb,14497,137822208,True,36,12c02a00_bnd,0x9B313515,12c0,2a00,4800,10752,4800,10752,64,4800,10752,4864,10816
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0dc02380_bnd.wtb,0dc02380_bnd.wtb,.wtb,terrain_bounds_wtb,58364,89470976,True,36,0dc02380_bnd,0x36668E8F,0dc0,2380,3520,9088,3520,9088,64,3520,9088,3584,9152
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10002980_bnd.wtb,10002980_bnd.wtb,.wtb,terrain_bounds_wtb,15401,111214592,True,36,10002980_bnd,0x87DDCE98,1000,2980,4096,10624,4096,10624,64,4096,10624,4160,10688
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11002480_bnd.wtb,11002480_bnd.wtb,.wtb,terrain_bounds_wtb,5119,119742464,True,36,11002480_bnd,0xA850CF20,1100,2480,4352,9344,4352,9344,64,4352,9344,4416,9408
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08802900_bnd.wtb,08802900_bnd.wtb,.wtb,terrain_bounds_wtb,53640,41252864,True,36,08802900_bnd,0xC5E58B1C,0880,2900,2176,10496,2176,10496,64,2176,10496,2240,10560
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09002500_bnd.wtb,09002500_bnd.wtb,.wtb,terrain_bounds_wtb,92379,45803520,True,36,09002500_bnd,0x7890EBA2,0900,2500,2304,9472,2304,9472,64,2304,9472,2368,9536
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05802200_bnd.wtb,05802200_bnd.wtb,.wtb,terrain_bounds_wtb,11289,5955584,True,36,05802200_bnd,0xBFB9C64A,0580,2200,1408,8704,1408,8704,64,1408,8704,1472,8768
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13401e00_bnd.wtb,13401e00_bnd.wtb,.wtb,terrain_bounds_wtb,11091,141733888,True,36,13401e00_bnd,0xCA8AF5F5,1340,1e00,4928,7680,4928,7680,64,4928,7680,4992,7744
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15801f00_bnd.wtb,15801f00_bnd.wtb,.wtb,terrain_bounds_wtb,16000,168814592,True,36,15801f00_bnd,0xD27EB0E4,1580,1f00,5504,7936,5504,7936,64,5504,7936,5568,8000
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12401e80_bnd.wtb,12401e80_bnd.wtb,.wtb,terrain_bounds_wtb,28744,129779712,True,36,12401e80_bnd,0xAA2E8CA6,1240,1e80,4672,7808,4672,7808,64,4672,7808,4736,7872
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ec02480_bnd.wtb,0ec02480_bnd.wtb,.wtb,terrain_bounds_wtb,33357,99469312,True,36,0ec02480_bnd,0x53D6DFD4,0ec0,2480,3776,9344,3776,9344,64,3776,9344,3840,9408
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05802480_bnd.wtb,05802480_bnd.wtb,.wtb,terrain_bounds_wtb,9608,6055936,True,36,05802480_bnd,0xB4622AB3,0580,2480,1408,9344,1408,9344,64,1408,9344,1472,9408
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15c02180_bnd.wtb,15c02180_bnd.wtb,.wtb,terrain_bounds_wtb,87466,172578816,True,36,15c02180_bnd,0x171D3A7E,15c0,2180,5568,8576,5568,8576,64,5568,8576,5632,8640
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11c02600_bnd.wtb,11c02600_bnd.wtb,.wtb,terrain_bounds_wtb,28424,126093312,True,36,11c02600_bnd,0x4C15ADD9,11c0,2600,4544,9728,4544,9728,64,4544,9728,4608,9792
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/114026c0_bnd.wtb,114026c0_bnd.wtb,.wtb,terrain_bounds_wtb,79342,122228736,True,36,114026c0_bnd,0x4876047B,1140,26c0,4416,9920,4416,9920,64,4416,9920,4480,9984
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1d401d40_bnd.wtb,1d401d40_bnd.wtb,.wtb,terrain_bounds_wtb,1609,212154368,True,36,1d401d40_bnd,0x3715D0FE,1d40,1d40,7488,7488,7488,7488,64,7488,7488,7552,7552
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04c028c0_bnd.wtb,04c028c0_bnd.wtb,.wtb,terrain_bounds_wtb,16471,2400256,True,36,04c028c0_bnd,0x3C4325F0,04c0,28c0,1216,10432,1216,10432,64,1216,10432,1280,10496
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b002900_bnd.wtb,0b002900_bnd.wtb,.wtb,terrain_bounds_wtb,26164,66017280,True,36,0b002900_bnd,0x08F84EC3,0b00,2900,2816,10496,2816,10496,64,2816,10496,2880,10560
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a801b00_bnd.wtb,1a801b00_bnd.wtb,.wtb,terrain_bounds_wtb,8348,209125376,True,36,1a801b00_bnd,0xF658608D,1a80,1b00,6784,6912,6784,6912,64,6784,6912,6848,6976
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15402140_bnd.wtb,15402140_bnd.wtb,.wtb,terrain_bounds_wtb,56467,166402048,True,36,15402140_bnd,0x250DB8B4,1540,2140,5440,8512,5440,8512,64,5440,8512,5504,8576
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07c02280_bnd.wtb,07c02280_bnd.wtb,.wtb,terrain_bounds_wtb,11095,32589824,True,36,07c02280_bnd,0x36D227D6,07c0,2280,1984,8832,1984,8832,64,1984,8832,2048,8896
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05402a80_bnd.wtb,05402a80_bnd.wtb,.wtb,terrain_bounds_wtb,9075,5890048,True,36,05402a80_bnd,0x834558C0,0540,2a80,1344,10880,1344,10880,64,1344,10880,1408,10944
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/180025c0_bnd.wtb,180025c0_bnd.wtb,.wtb,terrain_bounds_wtb,25274,195862528,True,36,180025c0_bnd,0xDA2B927A,1800,25c0,6144,9664,6144,9664,64,6144,9664,6208,9728
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17c01b00_bnd.wtb,17c01b00_bnd.wtb,.wtb,terrain_bounds_wtb,47807,192133120,True,36,17c01b00_bnd,0x7B7235CA,17c0,1b00,6080,6912,6080,6912,64,6080,6912,6144,6976
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06002500_bnd.wtb,06002500_bnd.wtb,.wtb,terrain_bounds_wtb,261155,11900928,True,36,06002500_bnd,0x7238C703,0600,2500,1536,9472,1536,9472,64,1536,9472,1600,9536
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0bc02040_bnd.wtb,0bc02040_bnd.wtb,.wtb,terrain_bounds_wtb,9717,70944768,True,36,0bc02040_bnd,0x849AA97C,0bc0,2040,3008,8256,3008,8256,64,3008,8256,3072,8320
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07802580_bnd.wtb,07802580_bnd.wtb,.wtb,terrain_bounds_wtb,66548,30545920,True,36,07802580_bnd,0x19E353D0,0780,2580,1920,9600,1920,9600,64,1920,9600,1984,9664
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ac02600_bnd.wtb,0ac02600_bnd.wtb,.wtb,terrain_bounds_wtb,52975,63483904,True,36,0ac02600_bnd,0x4E732CD0,0ac0,2600,2752,9728,2752,9728,64,2752,9728,2816,9792
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10c024c0_bnd.wtb,10c024c0_bnd.wtb,.wtb,terrain_bounds_wtb,31221,117774336,True,36,10c024c0_bnd,0x2F066B47,10c0,24c0,4288,9408,4288,9408,64,4288,9408,4352,9472
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0a802880_bnd.wtb,0a802880_bnd.wtb,.wtb,terrain_bounds_wtb,88943,61943808,True,36,0a802880_bnd,0x06FDB79D,0a80,2880,2688,10368,2688,10368,64,2688,10368,2752,10432
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10802380_bnd.wtb,10802380_bnd.wtb,.wtb,terrain_bounds_wtb,36370,115093504,True,36,10802380_bnd,0xCEC97643,1080,2380,4224,9088,4224,9088,64,4224,9088,4288,9152
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11c02900_bnd.wtb,11c02900_bnd.wtb,.wtb,terrain_bounds_wtb,51698,126760960,True,36,11c02900_bnd,0x446AC431,11c0,2900,4544,10496,4544,10496,64,4544,10496,4608,10560
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07402600_bnd.wtb,07402600_bnd.wtb,.wtb,terrain_bounds_wtb,198616,28086272,True,36,07402600_bnd,0xFDC1C7EE,0740,2600,1856,9728,1856,9728,64,1856,9728,1920,9792
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11401f40_bnd.wtb,11401f40_bnd.wtb,.wtb,terrain_bounds_wtb,3170,121155584,True,36,11401f40_bnd,0x88048C8E,1140,1f40,4416,8000,4416,8000,64,4416,8000,4480,8064
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13c01f00_bnd.wtb,13c01f00_bnd.wtb,.wtb,terrain_bounds_wtb,13869,147482624,True,36,13c01f00_bnd,0xAF67A0AB,13c0,1f00,5056,7936,5056,7936,64,5056,7936,5120,8000
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16801a00_bnd.wtb,16801a00_bnd.wtb,.wtb,terrain_bounds_wtb,54882,180860928,True,36,16801a00_bnd,0x194AB042,1680,1a00,5760,6656,5760,6656,64,5760,6656,5824,6720
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0cc02b00_bnd.wtb,0cc02b00_bnd.wtb,.wtb,terrain_bounds_wtb,9283,80836608,True,36,0cc02b00_bnd,0xB9C2AC1D,0cc0,2b00,3264,11008,3264,11008,64,3264,11008,3328,11072
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15001c00_bnd.wtb,15001c00_bnd.wtb,.wtb,terrain_bounds_wtb,14088,162330624,True,36,15001c00_bnd,0x1A26275D,1500,1c00,5376,7168,5376,7168,64,5376,7168,5440,7232
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13801d40_bnd.wtb,13801d40_bnd.wtb,.wtb,terrain_bounds_wtb,66467,144470016,True,36,13801d40_bnd,0x941F2642,1380,1d40,4992,7488,4992,7488,64,4992,7488,5056,7552
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0d8029c0_bnd.wtb,0d8029c0_bnd.wtb,.wtb,terrain_bounds_wtb,85114,88109056,True,36,0d8029c0_bnd,0x6462B090,0d80,29c0,3456,10688,3456,10688,64,3456,10688,3520,10752
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06802a40_bnd.wtb,06802a40_bnd.wtb,.wtb,terrain_bounds_wtb,26513,20219904,True,36,06802a40_bnd,0x255A1F90,0680,2a40,1664,10816,1664,10816,64,1664,10816,1728,10880
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10801f00_bnd.wtb,10801f00_bnd.wtb,.wtb,terrain_bounds_wtb,204772,113917952,True,36,10801f00_bnd,0x42588AC7,1080,1f00,4224,7936,4224,7936,64,4224,7936,4288,8000
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b802980_bnd.wtb,0b802980_bnd.wtb,.wtb,terrain_bounds_wtb,78472,70574080,True,36,0b802980_bnd,0x319287DD,0b80,2980,2944,10624,2944,10624,64,2944,10624,3008,10688
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/130020c0_bnd.wtb,130020c0_bnd.wtb,.wtb,terrain_bounds_wtb,80659,138977280,True,36,130020c0_bnd,0x86892A1B,1300,20c0,4864,8384,4864,8384,64,4864,8384,4928,8448
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16401b00_bnd.wtb,16401b00_bnd.wtb,.wtb,terrain_bounds_wtb,12246,177879040,True,36,16401b00_bnd,0xFFEF6808,1640,1b00,5696,6912,5696,6912,64,5696,6912,5760,6976
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04802a00_bnd.wtb,04802a00_bnd.wtb,.wtb,terrain_bounds_wtb,5498,1558528,True,36,04802a00_bnd,0xB954CDDA,0480,2a00,1152,10752,1152,10752,64,1152,10752,1216,10816
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/150028c0_bnd.wtb,150028c0_bnd.wtb,.wtb,terrain_bounds_wtb,36849,164861952,True,36,150028c0_bnd,0x0D9563CE,1500,28c0,5376,10432,5376,10432,64,5376,10432,5440,10496
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08c02640_bnd.wtb,08c02640_bnd.wtb,.wtb,terrain_bounds_wtb,263322,43675648,True,36,08c02640_bnd,0xBD537490,08c0,2640,2240,9792,2240,9792,64,2240,9792,2304,9856
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12001dc0_bnd.wtb,12001dc0_bnd.wtb,.wtb,terrain_bounds_wtb,10814,127209472,True,36,12001dc0_bnd,0x04BE178C,1200,1dc0,4608,7616,4608,7616,64,4608,7616,4672,7680
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/174028c0_bnd.wtb,174028c0_bnd.wtb,.wtb,terrain_bounds_wtb,20216,190128128,True,36,174028c0_bnd,0x4334DEE9,1740,28c0,5952,10432,5952,10432,64,5952,10432,6016,10496
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ac02140_bnd.wtb,0ac02140_bnd.wtb,.wtb,terrain_bounds_wtb,53411,62580736,True,36,0ac02140_bnd,0xCD698E7D,0ac0,2140,2752,8512,2752,8512,64,2752,8512,2816,8576
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c01dc0_bnd.wtb,14c01dc0_bnd.wtb,.wtb,terrain_bounds_wtb,61705,159342592,True,36,14c01dc0_bnd,0x6101DE82,14c0,1dc0,5312,7616,5312,7616,64,5312,7616,5376,7680
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f801e00_bnd.wtb,0f801e00_bnd.wtb,.wtb,terrain_bounds_wtb,9759,105623552,True,36,0f801e00_bnd,0xC1641F65,0f80,1e00,3968,7680,3968,7680,64,3968,7680,4032,7744
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14001c80_bnd.wtb,14001c80_bnd.wtb,.wtb,terrain_bounds_wtb,23626,149649408,True,36,14001c80_bnd,0x655A9CA1,1400,1c80,5120,7296,5120,7296,64,5120,7296,5184,7360
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e002880_bnd.wtb,0e002880_bnd.wtb,.wtb,terrain_bounds_wtb,67387,92444672,True,36,0e002880_bnd,0x32667FB1,0e00,2880,3584,10368,3584,10368,64,3584,10368,3648,10432
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/098020c0_bnd.wtb,098020c0_bnd.wtb,.wtb,terrain_bounds_wtb,91080,51269632,True,36,098020c0_bnd,0xA8D2E079,0980,20c0,2432,8384,2432,8384,64,2432,8384,2496,8448
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0fc02b00_bnd.wtb,0fc02b00_bnd.wtb,.wtb,terrain_bounds_wtb,50084,109307904,True,36,0fc02b00_bnd,0x0EA3D6A7,0fc0,2b00,4032,11008,4032,11008,64,4032,11008,4096,11072
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08c026c0_bnd.wtb,08c026c0_bnd.wtb,.wtb,terrain_bounds_wtb,25044,44054528,True,36,08c026c0_bnd,0x88137709,08c0,26c0,2240,9920,2240,9920,64,2240,9920,2304,9984
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0d402340_bnd.wtb,0d402340_bnd.wtb,.wtb,terrain_bounds_wtb,40444,84342784,True,36,0d402340_bnd,0x2EC483C9,0d40,2340,3392,9024,3392,9024,64,3392,9024,3456,9088
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13002600_bnd.wtb,13002600_bnd.wtb,.wtb,terrain_bounds_wtb,24489,140359680,True,36,13002600_bnd,0x2E0C9BC9,1300,2600,4864,9728,4864,9728,64,4864,9728,4928,9792
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a401c80_bnd.wtb,1a401c80_bnd.wtb,.wtb,terrain_bounds_wtb,28907,208564224,True,36,1a401c80_bnd,0xB11109E9,1a40,1c80,6720,7296,6720,7296,64,6720,7296,6784,7360
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18402700_bnd.wtb,18402700_bnd.wtb,.wtb,terrain_bounds_wtb,6056,198258688,True,36,18402700_bnd,0xFA062322,1840,2700,6208,9984,6208,9984,64,6208,9984,6272,10048
