internal_path,versions_present,sha1_count,status,version_sha1s,version_sizes,extracted_paths,old_match_statuses,matched_terms 
0x560A49F7\0x81827B5C,live_strings,1,single_version,live_strings:8d4a67499d8c298c241bf03eea54331165a619a3,live_strings:101,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81827B5C.strings.txt,no_reference,string;strings
0x560A49F7\0x8187BA98,live_strings,1,single_version,live_strings:b2d57a6b451d58042a78bf4f43cd974d8b79870b,live_strings:725,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8187BA98.strings.txt,no_reference,string;strings
0x560A49F7\0x81886A98,live_strings,1,single_version,live_strings:9c5c50deae3245fdf3b6dffb252a22e34d9e895a,live_strings:7579,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81886A98.strings.txt,no_reference,string;strings
0x560A49F7\0x81979610,live_strings,1,single_version,live_strings:6e3dd02f0965b001a0e14bfb1faf0e500f584853,live_strings:542,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81979610.strings.txt,no_reference,string;strings
0x560A49F7\0x81B5827D,live_strings,1,single_version,live_strings:a8e345185abc672904ea3d3c737820aabab70321,live_strings:620,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81B5827D.strings.txt,no_reference,string;strings
0x560A49F7\0x81BB83A8,live_strings,1,single_version,live_strings:8be8f02f208167c3eb0d2fbac4e016a51b831f82,live_strings:699,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81BB83A8.strings.txt,no_reference,string;strings;ui
0x560A49F7\0x81C2DEF5,live_strings,1,single_version,live_strings:8d2b0b0ad72669cf5874ae18d1aa71392722f015,live_strings:35896,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81C2DEF5.strings.txt,no_reference,string;strings
0x560A49F7\0x81C3DF17,live_strings,1,single_version,live_strings:76e080f2487a18bfc19f9ac5ce447cb1055dc9f2,live_strings:601,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81C3DF17.strings.txt,no_reference,string;strings
0x560A49F7\0x81C8DF38,live_strings,1,single_version,live_strings:74af6cdc6753a3f578ba43a4a98344463ffb3553,live_strings:272,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81C8DF38.strings.txt,no_reference,string;strings
0x560A49F7\0x81CFAE8A,live_strings,1,single_version,live_strings:9c7f46c85ba4266d44fd3a769ce5545ee18ea232,live_strings:133,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81CFAE8A.strings.txt,no_reference,string;strings
0x560A49F7\0x81D845E2,live_strings,1,single_version,live_strings:8d7c44b585b61a6f91591a300976e9dba876214d,live_strings:445,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81D845E2.strings.txt,no_reference,string;strings
0x560A49F7\0x81DBD0D8,live_strings,1,single_version,live_strings:45f2629b690edeab292d5345bed41fa5880802ba,live_strings:539,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81DBD0D8.strings.txt,no_reference,string;strings
0x560A49F7\0x81EA111F,live_strings,1,single_version,live_strings:9f453d24e9cac68d0cefd1c6f60f66321c9cac65,live_strings:902,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81EA111F.strings.txt,no_reference,string;strings
0x560A49F7\0x81F723B7,live_strings,1,single_version,live_strings:c0a2db3c801e0ad7c773acace68913329002a672,live_strings:341,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x81F723B7.strings.txt,no_reference,string;strings
0x560A49F7\0x8219816B,live_strings,1,single_version,live_strings:6d4a1b4358620d744d3fdb42e7f158bd61febfbd,live_strings:50756,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8219816B.strings.txt,no_reference,string;strings
0x560A49F7\0x821CA3DC,live_strings,1,single_version,live_strings:2a1eabe3323fcb3f32d7dbd3e2a9610baa840a23,live_strings:147,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x821CA3DC.strings.txt,no_reference,string;strings
0x560A49F7\0x821E7C6E,live_strings,1,single_version,live_strings:c9a365f154c5d1e32c96fee12134a4381434590d,live_strings:679,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x821E7C6E.strings.txt,no_reference,string;strings
0x560A49F7\0x821F57FE,live_strings,1,single_version,live_strings:3c37937c462f2b02e65fa33b37e6d66bc7d0c0be,live_strings:1062,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x821F57FE.strings.txt,no_reference,string;strings
0x560A49F7\0x822449C3,live_strings,1,single_version,live_strings:8abf8bfa048d0dbd7cdecc7292352131b6a3d710,live_strings:238,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x822449C3.strings.txt,no_reference,string;strings
0x560A49F7\0x82246E15,live_strings,1,single_version,live_strings:c74d83ed14f83767cdbaf4a04bfcf72771e6d767,live_strings:1167,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82246E15.strings.txt,no_reference,string;strings
0x560A49F7\0x82265A22,live_strings,1,single_version,live_strings:d7b67bb657f23115ca0c8abb7ed3e69c470a6700,live_strings:457467,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82265A22.strings.txt,no_reference,ally;enemy;follow;string;strings
0x560A49F7\0x8229BE69,live_strings,1,single_version,live_strings:5ebc395a8b1a71e9a0073e6d5a90ea471a8cb933,live_strings:1353,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8229BE69.strings.txt,no_reference,string;strings
0x560A49F7\0x823155A3,live_strings,1,single_version,live_strings:d86b4a3561a14151c4c5b958211be88a4765e25f,live_strings:282,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x823155A3.strings.txt,no_reference,string;strings
0x560A49F7\0x824D73B8,live_strings,1,single_version,live_strings:d5f42dfb9880696ec6ade55bfd0113422be3a816,live_strings:617,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x824D73B8.strings.txt,no_reference,string;strings
0x560A49F7\0x8252AA66,live_strings,1,single_version,live_strings:4baf2ac80b27878d917cde554bfc61f601b76eaf,live_strings:562,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8252AA66.strings.txt,no_reference,string;strings
0x560A49F7\0x82568AE6,live_strings,1,single_version,live_strings:79987b981390cecd4060e91a43feb6d0963d49be,live_strings:13657,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82568AE6.strings.txt,no_reference,string;strings;ui
0x560A49F7\0x8269EA68,live_strings,1,single_version,live_strings:9829940c8dc912da313b5189a519d7673fbca592,live_strings:2634,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8269EA68.strings.txt,no_reference,string;strings
0x560A49F7\0x826FA56D,live_strings,1,single_version,live_strings:94eca33e0575a5a0021bdde241868de55d1b8440,live_strings:822,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x826FA56D.strings.txt,no_reference,string;strings
0x560A49F7\0x82729CB2,live_strings,1,single_version,live_strings:e362399f6d969738694c413a6a86939675e3bc02,live_strings:345,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82729CB2.strings.txt,no_reference,string;strings
0x560A49F7\0x82753E2A,live_strings,1,single_version,live_strings:23c59a818059a84b2e028f8cfb2a97d013865a0a,live_strings:899,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82753E2A.strings.txt,no_reference,string;strings
0x560A49F7\0x82767FA6,live_strings,1,single_version,live_strings:f3c242388ee326d20f3f358226804193930983de,live_strings:2364,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82767FA6.strings.txt,no_reference,string;strings
0x560A49F7\0x8276DBDE,live_strings,1,single_version,live_strings:b47acedfeac775b8d2d5eeacfaf28fb61284b3ea,live_strings:10858,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8276DBDE.strings.txt,no_reference,string;strings
0x560A49F7\0x8279F384,live_strings,1,single_version,live_strings:a1353a9411ebce638f835a9590d2c793a3fe0782,live_strings:1772,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8279F384.strings.txt,no_reference,string;strings
0x560A49F7\0x828EC8CB,live_strings,1,single_version,live_strings:9ec2c643cdca1953f05eede273f1dd71fcb8a609,live_strings:474,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x828EC8CB.strings.txt,no_reference,string;strings
0x560A49F7\0x829DA422,live_strings,1,single_version,live_strings:ba597a4966728e5e6c603f083c7ad21cf03d2194,live_strings:349,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x829DA422.strings.txt,no_reference,string;strings
0x560A49F7\0x82A45966,live_strings,1,single_version,live_strings:a5c0f079aadb1b0b51741d53dba2979056d9765d,live_strings:543,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82A45966.strings.txt,no_reference,string;strings
0x560A49F7\0x82AE8601,live_strings,1,single_version,live_strings:00490e4b8369590f59c5abe239fd47aed895feb0,live_strings:650,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82AE8601.strings.txt,no_reference,string;strings
0x560A49F7\0x82AEB2D7,live_strings,1,single_version,live_strings:9d43bbc1b655fff1cfb47d63b85671c0bff62935,live_strings:492,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82AEB2D7.strings.txt,no_reference,string;strings
0x560A49F7\0x82C9FB29,live_strings,1,single_version,live_strings:736bba3bcd1cec7ec2aa8bfc53df469f2d30fbbc,live_strings:403,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82C9FB29.strings.txt,no_reference,string;strings
0x560A49F7\0x82D0BB63,live_strings,1,single_version,live_strings:7fa6dc63630df34e4a43dad3e07a1e2ed71be4b6,live_strings:495,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82D0BB63.strings.txt,no_reference,string;strings
0x560A49F7\0x82DE0021,live_strings,1,single_version,live_strings:ad03ff3d568bd50801919fc298c60a9053807a23,live_strings:395,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82DE0021.strings.txt,no_reference,string;strings
0x560A49F7\0x82E87F6E,live_strings,1,single_version,live_strings:ede42a9c6feb95a5fef0d258b2d8e02c4bc5c1f9,live_strings:212,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x82E87F6E.strings.txt,no_reference,string;strings
0x560A49F7\0x8309BEC6,live_strings,1,single_version,live_strings:d3d2b4da15e65bbec63a2c92e6355bf4acb10771,live_strings:1229,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8309BEC6.strings.txt,no_reference,string;strings
0x560A49F7\0x83160267,live_strings,1,single_version,live_strings:8c47fef2d3aacbee3e8ad3d34439f99f7fbbe2c4,live_strings:56258,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83160267.strings.txt,no_reference,string;strings
0x560A49F7\0x831A52F8,live_strings,1,single_version,live_strings:31a86b1076a3974471bb5f2be41045e2b7fa87d9,live_strings:222,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x831A52F8.strings.txt,no_reference,string;strings
0x560A49F7\0x8324ECF7,live_strings,1,single_version,live_strings:a16fed2f78ee9bb201d5e9d255c82da8c5f1f770,live_strings:1014,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8324ECF7.strings.txt,no_reference,string;strings
0x560A49F7\0x83312F46,live_strings,1,single_version,live_strings:6af12593cfab3aa6033f76294a84a75f805cb412,live_strings:891,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83312F46.strings.txt,no_reference,string;strings
0x560A49F7\0x83339A62,live_strings,1,single_version,live_strings:ce69d17ed8722547f65725b22ab2550c264be184,live_strings:17654,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83339A62.strings.txt,no_reference,string;strings
0x560A49F7\0x8341E048,live_strings,1,single_version,live_strings:404ae22d37085dd2f035c05bab679ab459b7505d,live_strings:776,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8341E048.strings.txt,no_reference,string;strings
0x560A49F7\0x834890F6,live_strings,1,single_version,live_strings:c7c1cbd7c92f2deadb3278f1171ac8a6b2949cbc,live_strings:571,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x834890F6.strings.txt,no_reference,string;strings
0x560A49F7\0x834CC946,live_strings,1,single_version,live_strings:078a9d7d0d101998e8bdc8abceae54954ee4f1ef,live_strings:7204,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x834CC946.strings.txt,no_reference,string;strings
0x560A49F7\0x8361FD68,live_strings,1,single_version,live_strings:7bd8b1bc4e0590e8d028e6f7eac1a73138741d36,live_strings:263,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8361FD68.strings.txt,no_reference,string;strings
0x560A49F7\0x836B30EB,live_strings,1,single_version,live_strings:d5558f7dcfc61f46fdb74558a3847b873e6664bb,live_strings:1098,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x836B30EB.strings.txt,no_reference,string;strings
0x560A49F7\0x836D568A,live_strings,1,single_version,live_strings:921492c3dd48af21d9a6611dc2139c4c280bb702,live_strings:249395,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x836D568A.strings.txt,no_reference,string;strings;ui
0x560A49F7\0x8371D98F,live_strings,1,single_version,live_strings:b6c5586f88048e9b7e8e3a11fbd59f03e5760aa6,live_strings:987,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8371D98F.strings.txt,no_reference,string;strings
0x560A49F7\0x837D44A8,live_strings,1,single_version,live_strings:53cffdaf5d0491a0fe9290896a1021c8b8a4aced,live_strings:389,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x837D44A8.strings.txt,no_reference,string;strings
0x560A49F7\0x837D5773,live_strings,1,single_version,live_strings:24fe8cdbd152406b581685a1a4a22f9db4d61c98,live_strings:485,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x837D5773.strings.txt,no_reference,string;strings
0x560A49F7\0x8392D096,live_strings,1,single_version,live_strings:e56901fe84091d8e86191186a3baecca0c53a76d,live_strings:867,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8392D096.strings.txt,no_reference,string;strings
0x560A49F7\0x8396A29A,live_strings,1,single_version,live_strings:bf036013766778a588276462944996d1f3018344,live_strings:407,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x8396A29A.strings.txt,no_reference,string;strings
0x560A49F7\0x83A6274C,live_strings,1,single_version,live_strings:73b5c6bfdac7e8e019b0c2c2a247b6fa9be5d36f,live_strings:499,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83A6274C.strings.txt,no_reference,string;strings
0x560A49F7\0x83A6982A,live_strings,1,single_version,live_strings:225e92b48902bf3b9b571f9a2576116995a1b5d0,live_strings:725,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83A6982A.strings.txt,no_reference,string;strings
0x560A49F7\0x83AEB24D,live_strings,1,single_version,live_strings:001d37030a55fe6a798a5524d63efc9a8fa7e494,live_strings:11436,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83AEB24D.strings.txt,no_reference,string;strings
0x560A49F7\0x83AFBBA5,live_strings,1,single_version,live_strings:f5523e54099b1926c3aaf69bebd20c963c36c440,live_strings:51811,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83AFBBA5.strings.txt,no_reference,string;strings;ui
0x560A49F7\0x83CFD64A,live_strings,1,single_version,live_strings:6ab867ece2ab9fba1a558cb841afdb5d52442e6a,live_strings:5612,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83CFD64A.strings.txt,no_reference,string;strings
0x560A49F7\0x83D64B5D,live_strings,1,single_version,live_strings:38ed12b1b73e542fc824c7e8425768fe4302ceea,live_strings:385,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83D64B5D.strings.txt,no_reference,string;strings
0x560A49F7\0x83D79E7B,live_strings,1,single_version,live_strings:e09ad5b55ab182a49b03dbf0e4e0c005bb10fcca,live_strings:28442,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83D79E7B.strings.txt,no_reference,string;strings
0x560A49F7\0x83DD70B7,live_strings,1,single_version,live_strings:cc90737dc7c66abf5e38673889080ef23edc24b4,live_strings:14607,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83DD70B7.strings.txt,no_reference,string;strings
0x560A49F7\0x83DF4F91,live_strings,1,single_version,live_strings:a24f7e83ccdcb029e0bcdf1d3b1819c8b788ee0c,live_strings:36899,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83DF4F91.strings.txt,no_reference,string;strings
0x560A49F7\0x83E601C2,live_strings,1,single_version,live_strings:a138e82871d512c1cb86e612c2fca5ca904724c2,live_strings:108,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83E601C2.strings.txt,no_reference,string;strings
0x560A49F7\0x83FDB475,live_strings,1,single_version,live_strings:c8630c84aae047eafd7fcc98c32025dce6afa24d,live_strings:13580,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x83FDB475.strings.txt,no_reference,string;strings
0x560A49F7\0x840D816B,live_strings,1,single_version,live_strings:4b015091ac50e014531845c38569f29d5788f3f5,live_strings:631,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_strings\0x560A49F7_0x840D816B.strings.txt,no_reference,string;strings
